,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12
7382,72.75891666666661,79.20391666666666,77.13991666666664,-34.489083333333355,69.98691666666662,75.63391666666661,21.15791666666661,-103.68108333333336,-77.38308333333336,-29.437083333333362,-73.09008333333335,-77.80108333333337
1793,105.13266666666664,85.65766666666667,37.850666666666655,23.75666666666666,1.504666666666651,-22.064333333333337,-31.50933333333336,-29.091333333333353,-34.97633333333334,-59.994333333333344,-38.405333333333346,-37.86133333333336
1069,-4.041499999999985,2.007499999999993,-3.535500000000013,12.821500000000015,8.067499999999995,-13.475500000000011,7.330500000000029,4.517499999999984,-2.635499999999979,-1.9594999999999914,-4.228499999999997,-4.868499999999983
255,93.94,2.690999999999974,-6.350999999999999,56.73399999999998,-38.52800000000002,-3.9329999999999927,73.257,46.365999999999985,-44.81800000000001,36.575999999999965,-56.46700000000001,-159.467
6019,61.29866666666669,-33.645333333333326,-79.07233333333332,-17.314333333333337,-15.10433333333333,-15.59033333333332,-17.996333333333325,-16.920333333333332,-14.967333333333329,-15.067333333333323,89.86166666666668,74.51766666666668
3590,1.264999999999958,23.055999999999955,24.631999999999948,51.99299999999997,67.97299999999993,-12.228000000000037,-16.33600000000004,-14.981000000000051,-14.995000000000033,-14.825000000000045,-58.083000000000055,-37.47100000000006
3267,-150.2419166666666,-139.0069166666666,-153.3649166666666,-35.403916666666646,38.26508333333345,25.474083333333397,42.422083333333376,93.07208333333335,22.144083333333356,127.68308333333334,74.4450833333334,54.51208333333341
7565,-26.809249999999963,-89.08524999999997,9.855750000000029,116.90275000000005,70.24575000000002,-12.791249999999962,31.78075000000004,-24.410249999999962,-29.716249999999974,21.91575000000003,-4.385249999999957,-63.50324999999998
2065,-4.205499999999972,-3.929499999999962,-2.8704999999999643,-2.496499999999969,-4.314499999999967,-4.149499999999975,0.40950000000003683,4.673500000000033,1.9915000000000305,1.901500000000027,6.508500000000041,6.481500000000025
2848,49.028250000000014,45.01925,24.086250000000007,15.88624999999999,8.048249999999996,8.330250000000007,5.6892500000000155,-26.98075,-31.911749999999998,-31.306749999999994,-32.094750000000005,-33.79375
5264,23.143500000000017,-71.40749999999991,-90.99149999999992,31.260500000000093,54.85250000000008,56.974500000000035,52.0005000000001,11.96550000000002,-2.8484999999999445,-1.9494999999999436,-15.132499999999936,-47.86749999999995
2172,29.933250000000044,33.965250000000026,25.68825000000004,23.666250000000048,24.614250000000027,20.757250000000028,-0.5387499999999648,-5.93474999999998,-24.18274999999997,-26.88874999999996,-33.34274999999997,-67.73674999999997
5745,21.431416666666678,26.286416666666668,24.80841666666666,15.074416666666679,-32.99258333333333,12.810416666666669,6.148416666666662,8.461416666666679,0.8674166666666565,-32.10658333333333,-46.80658333333332,-3.982583333333338
6373,106.11958333333337,161.35158333333334,47.40258333333338,24.174583333333317,1.328583333333313,-72.05341666666664,31.727583333333314,78.47958333333338,66.28958333333333,40.34158333333335,-216.86141666666668,-268.30041666666665
6835,88.67816666666667,41.617166666666634,30.443166666666656,-94.23683333333335,-64.52183333333335,-7.816833333333335,-28.40083333333334,-78.64983333333333,1.7051666666666563,54.65616666666668,-0.9698333333333551,57.49616666666665
3775,16.09050000000002,91.82450000000006,26.936500000000024,50.505499999999984,49.58249999999998,26.948499999999967,21.972499999999968,10.563499999999976,-14.460500000000025,-40.49649999999997,-115.6685,-123.79849999999999
844,-98.94583333333335,-130.10483333333335,-73.50583333333336,-44.90283333333335,-85.69983333333334,-51.71083333333334,35.35816666666665,121.00916666666666,78.49516666666665,88.40816666666666,80.33716666666663,81.26216666666664
7148,-1.4974166666666804,-66.53741666666667,-24.792416666666696,-0.47441666666668425,-1.6584166666666817,-63.96541666666667,-13.254416666666685,8.672583333333307,33.51058333333333,-22.82841666666667,68.7675833333333,84.05758333333333
4777,-131.68408333333338,-148.4480833333334,-141.4760833333334,-118.24908333333337,-43.17508333333342,34.194916666666586,48.809916666666595,36.960916666666606,93.12591666666657,117.04691666666662,125.55791666666659,127.3359166666666
4839,176.37600000000003,115.75000000000006,71.80900000000008,19.843000000000075,-13.672999999999945,-33.95699999999994,-43.44599999999991,-37.358999999999924,-54.87499999999994,-64.87399999999991,-67.85099999999994,-67.74299999999994
5035,115.81591666666662,24.437916666666638,2.0679166666666333,-108.28508333333338,-26.98808333333335,-58.43508333333335,-44.92508333333336,-54.37508333333335,-66.99508333333335,-32.20608333333337,50.82791666666668,199.05991666666665
7714,6.835749999999962,71.99074999999999,60.862750000000005,148.49075,117.34074999999996,76.48674999999997,56.848749999999995,9.334749999999985,-3.958250000000021,-202.72425,-212.65225,-128.85625000000002
4907,160.95433333333335,194.38733333333334,190.2263333333334,176.46733333333339,201.7743333333334,70.8323333333334,-59.29366666666664,-159.40566666666666,-177.55666666666662,-190.20666666666665,-198.92366666666663,-209.25566666666663
2012,9.976500000000016,6.3215000000000146,-0.4324999999999761,-3.288499999999999,-6.516499999999979,-6.163499999999999,1.873500000000007,6.244500000000016,8.274500000000018,-7.273499999999984,-6.994499999999988,-2.0214999999999748
4336,307.96733333333333,248.40933333333334,109.35633333333334,-23.701666666666597,-119.1796666666666,-28.146666666666647,-66.82466666666664,-75.5236666666666,-71.87366666666662,-138.9226666666666,-67.0426666666666,-74.51766666666663
3122,-138.53949999999986,-163.22349999999983,-173.08449999999982,-30.361499999999864,37.17750000000012,74.83850000000018,79.3955000000002,2.140500000000202,36.259500000000116,51.11750000000018,75.42150000000015,148.85850000000016
6739,-62.00941666666668,15.898583333333306,22.75858333333332,2.1035833333333187,-27.502416666666676,25.317583333333317,19.53658333333331,-54.13641666666669,6.067583333333317,34.96458333333331,39.08658333333332,-22.085416666666674
3956,-120.88741666666658,-81.65941666666657,-82.96441666666658,-75.96541666666656,-93.07641666666655,-97.28641666666658,-127.67541666666654,-147.32941666666653,-12.04341666666653,145.50058333333345,222.9795833333335,470.4075833333335
7257,53.48491666666661,37.29091666666659,14.487916666666592,-19.752083333333417,-23.58408333333341,-2.6830833333334,-4.844083333333401,12.668916666666632,-27.14108333333337,50.4299166666666,21.973916666666582,-112.3320833333334
4827,-168.14316666666673,-165.4451666666667,-82.09216666666669,-40.658166666666716,-5.4341666666667265,27.6008333333333,68.6368333333333,57.47483333333332,80.80383333333333,88.25783333333328,64.36083333333329,74.63783333333328
6479,-3.5564999999999714,-54.40949999999998,-104.29849999999999,-172.82549999999998,-113.03449999999998,-74.62849999999997,-53.5215,-11.190499999999986,25.754500000000007,138.99350000000004,162.43850000000003,260.27850000000007
6030,-64.91041666666666,32.751583333333315,-1.6734166666666965,-6.501416666666671,-22.813416666666683,48.041583333333335,48.85758333333331,23.253583333333324,-9.964416666666693,1.2125833333333276,6.02258333333333,-54.27641666666665
4768,73.87033333333335,76.74733333333336,33.55533333333335,2.447333333333347,-22.05366666666663,-24.34966666666668,-23.755666666666684,-33.21266666666668,-19.88366666666667,-12.269666666666637,-29.033666666666647,-22.061666666666667
1163,-8.43741666666665,-7.880416666666633,-27.02241666666663,12.109583333333376,64.29458333333338,45.62858333333338,11.808583333333388,-1.5624166666666497,-75.82541666666663,63.137583333333396,-46.59041666666661,-29.660416666666606
5226,213.96166666666664,52.78766666666661,-93.71433333333334,-22.06333333333339,-23.02333333333337,-27.51133333333337,-56.43533333333335,-77.08133333333336,-34.88633333333337,-32.167333333333374,33.17066666666665,66.96266666666662
365,-187.8611666666667,-154.8431666666667,-118.2741666666667,-130.9471666666667,2.001833333333309,64.37383333333332,65.9518333333333,64.0168333333333,86.18083333333328,83.96483333333327,72.53683333333328,152.8988333333333
5891,-202.53899999999987,-202.2089999999999,-62.68299999999988,77.42400000000009,122.95900000000006,149.6790000000001,269.75800000000015,279.8420000000001,182.84900000000016,-80.64199999999994,-249.47599999999989,-284.9619999999999
4956,74.94758333333334,64.80858333333333,34.78158333333329,51.154583333333335,9.700583333333384,12.407583333333378,-12.019416666666643,-17.60041666666666,-59.956416666666655,-59.216416666666646,-55.698416666666674,-43.309416666666664
6514,19.343333333333362,76.3393333333334,84.3923333333334,26.39433333333335,33.40633333333335,-31.822666666666635,-1.6566666666666379,20.439333333333366,2.9003333333333785,-98.34366666666665,-48.01266666666663,-83.37966666666665
5238,-41.470083333333264,5.184916666666709,71.60391666666669,-61.17608333333328,-132.19108333333327,55.30491666666671,-9.190083333333291,-2.8340833333332967,94.59691666666674,43.939916666666704,-29.480083333333255,5.710916666666662
5360,-34.62900000000002,19.684999999999945,-13.783000000000015,27.43299999999988,-29.738000000000056,95.5039999999999,-6.099000000000046,-33.843000000000075,-57.617000000000075,51.0089999999999,-30.345000000000027,12.422999999999888
6059,-33.06208333333336,-67.31208333333336,-131.81108333333339,32.625916666666626,59.43391666666662,85.22391666666658,108.63291666666657,215.73591666666664,251.7279166666666,181.51991666666663,-248.38608333333343,-454.3290833333334
7054,-82.30483333333333,-93.10583333333335,-28.81383333333335,-39.92683333333335,-106.75783333333334,-29.199833333333345,-20.451833333333326,-66.25483333333335,24.735166666666657,64.94516666666664,208.40516666666667,168.73016666666666
2609,127.13591666666673,79.53591666666671,27.529916666666736,101.24591666666669,40.26391666666672,-20.804083333333267,-40.21308333333329,-50.1020833333333,-64.76008333333328,-65.67608333333328,-66.7440833333333,-67.4120833333333
7711,-127.64016666666677,-50.857166666666785,-57.35116666666676,-27.429166666666788,37.72583333333324,26.597833333333256,114.22583333333324,83.07583333333321,42.22183333333322,22.583833333333246,-24.930166666666764,-38.22316666666677
4513,-153.38875000000007,-157.39375000000007,-160.82875000000007,-132.54675000000003,-28.025750000000073,41.83024999999998,44.923249999999996,100.60224999999997,113.65024999999997,119.63925,127.90624999999994,83.63224999999994
6829,119.11941666666661,70.59341666666666,-24.367583333333357,76.65741666666662,71.25641666666661,4.132416666666643,36.75241666666665,-10.308583333333388,-21.482583333333366,-146.16258333333337,-116.44758333333337,-59.74258333333336
2781,99.44883333333331,101.42983333333333,46.147833333333324,-32.34416666666668,-30.82116666666667,-33.91916666666668,-32.75016666666667,-31.91516666666668,-31.675166666666684,-30.587166666666675,-30.744166666666672,7.729833333333318
7512,-36.109999999999985,-116.04999999999998,-40.71599999999998,-33.244,-30.39699999999999,-55.073999999999984,99.34100000000004,28.18700000000004,25.585000000000008,114.66999999999999,53.138000000000005,-9.329999999999984
81,-62.07375000000002,-51.96275000000003,5.667249999999967,-8.85575,-55.650750000000016,17.194249999999954,40.99324999999999,-21.27075000000002,-24.533750000000026,22.246249999999975,92.96624999999995,45.28024999999997
4640,-8.087333333333333,14.682666666666705,11.843666666666707,70.48166666666663,67.71266666666673,98.33266666666663,90.3296666666667,40.572666666666635,-35.59633333333335,-65.0313333333333,-115.25133333333332,-169.98933333333332
1269,-7.640583333333296,131.8074166666667,95.06841666666668,66.13541666666669,39.264416666666705,-57.54158333333331,-111.6975833333333,-33.41658333333331,-34.618583333333305,-112.1585833333333,-4.479583333333295,29.27741666666668
4552,66.34366666666665,69.94666666666666,19.941666666666663,12.170666666666648,-11.68433333333337,-18.695333333333338,-22.83133333333336,-26.97033333333337,-24.03533333333337,-16.862333333333368,-24.376333333333378,-22.947333333333347
4475,94.83266666666668,-7.8513333333333435,112.37566666666669,242.90666666666664,60.55966666666666,25.856666666666683,14.168666666666695,-39.980333333333306,-120.63033333333334,-125.39833333333331,-125.05833333333334,-131.7813333333333
511,-112.52683333333331,-47.002833333333314,-35.3868333333333,-50.70383333333331,44.07516666666669,50.755166666666696,45.957166666666694,50.99416666666667,13.459166666666704,23.3751666666667,-5.138833333333309,22.143166666666673
5596,-80.45925,-23.80525,-11.916249999999991,-53.35325,-41.321249999999964,6.289750000000026,-9.098250000000007,6.2097499999999854,28.199749999999995,35.741750000000025,64.13774999999998,79.37475000000006
3092,28.575583333333327,22.19458333333324,-59.849416666666684,28.868583333333333,-2.5794166666667024,-96.6034166666667,-67.8004166666667,-67.5554166666667,-77.15541666666672,107.73458333333332,81.96358333333325,102.2065833333333
1107,-122.36766666666664,-55.01766666666663,-36.99366666666663,-117.23566666666663,-27.875666666666632,18.850333333333367,-34.26666666666662,65.10433333333339,68.01433333333335,29.776333333333355,81.94833333333338,130.0633333333334
3352,93.84275000000002,80.11075,53.16874999999999,-24.923249999999996,-22.234249999999975,6.923749999999984,4.666749999999979,-10.263249999999971,-97.36824999999999,-19.088250000000016,-25.75124999999997,-39.08425
4282,127.36866666666674,110.18866666666679,76.98366666666675,62.92566666666676,58.46266666666679,23.312666666666814,-37.598333333333244,-40.66733333333326,-30.65133333333324,-99.01733333333323,-122.17133333333322,-129.13633333333325
767,-18.07041666666666,-79.54641666666666,-50.976416666666665,-18.57241666666667,-20.452416666666664,-75.86641666666665,-49.361416666666656,-12.30641666666665,22.602583333333342,8.078583333333341,102.87358333333336,191.59758333333335
7505,65.43275000000003,-37.06925000000001,17.108750000000015,12.814750000000004,-18.75125,-37.21725000000001,14.09975,11.909750000000003,-68.03025,7.303750000000008,14.775749999999988,17.622749999999996
7281,51.20791666666662,-4.625083333333407,-69.98908333333341,-21.343083333333425,-1.524083333333408,34.7039166666666,-2.1190833333333785,-21.091083333333415,28.33091666666661,4.132916666666574,10.611916666666616,-8.2960833333334
6660,82.92699999999991,107.01299999999992,84.05299999999994,93.14999999999992,125.37099999999992,72.67899999999992,-10.984000000000094,-20.33800000000008,-80.9190000000001,-134.90800000000007,-104.60000000000008,-213.44400000000007
3871,-112.3092499999999,-137.29724999999985,162.7527500000001,127.29775000000018,83.48575000000017,84.63875000000007,4.170750000000112,-32.57824999999991,0.9057500000001255,-3.773249999999848,-9.908249999999839,-167.38524999999993
6394,-204.3895,-305.4635,-243.2695,-18.116499999999974,30.972499999999968,183.9805,223.3555,260.56449999999995,275.6145,238.46249999999998,-126.82450000000006,-314.8865
1910,25.62558333333331,22.831583333333327,21.513583333333315,17.24058333333332,3.865583333333319,-2.1924166666666736,-0.9794166666666797,-15.948416666666674,-16.75641666666668,-21.038416666666677,-22.267416666666676,-11.894416666666672
1278,-181.46233333333333,-73.78333333333333,-40.026333333333355,-91.38933333333335,6.2736666666666565,13.408666666666647,-24.65833333333336,49.93666666666667,88.50766666666664,82.85866666666664,77.97466666666668,92.35966666666667
807,60.79883333333328,26.312833333333288,-43.495166666666734,91.37683333333325,19.34683333333328,-12.913166666666712,29.236833333333266,10.968833333333293,3.3158333333332735,13.851833333333275,-44.66816666666671,-154.13216666666673
6372,123.60483333333332,70.49183333333337,125.72383333333335,11.77483333333339,-11.453166666666675,-34.29916666666668,-107.68116666666663,-3.900166666666678,42.85183333333339,30.661833333333334,4.713833333333355,-252.48916666666668
4812,118.32925000000006,146.97125,113.20425000000006,103.06925000000007,55.705250000000035,2.6932500000000346,-53.92874999999992,-77.89674999999994,-77.25174999999996,-109.30674999999997,-107.36574999999993,-114.22274999999996
7274,-86.172,-29.83899999999997,-27.33699999999999,-95.73799999999997,2.5670000000000073,28.301000000000045,45.43100000000004,93.02000000000004,37.18700000000001,-28.176999999999992,20.468999999999994,40.28800000000001
3142,-81.36225000000002,-93.72325000000001,-91.26625000000001,-104.20825000000002,-154.21825,-105.55725000000001,-69.01025000000004,63.763750000000016,115.69274999999999,106.19075000000004,194.55675000000002,219.14174999999994
3794,-264.29466666666667,-336.9856666666667,-224.30666666666667,-188.08266666666668,0.41733333333331757,54.4133333333333,52.54733333333331,79.7063333333333,224.80833333333328,173.02033333333327,235.80133333333333,192.95533333333333
2017,-13.687333333333356,-5.65033333333335,-1.2793333333333408,0.7506666666666604,-14.797333333333341,-14.518333333333345,-9.545333333333332,-4.239333333333349,1.2746666666666613,13.22666666666666,27.922666666666657,20.542666666666662
3541,167.82966666666658,138.67366666666652,77.65166666666659,11.124666666666599,16.433666666666568,-12.72833333333341,-68.02833333333342,-33.51933333333341,-51.10733333333343,-83.6853333333334,-105.85233333333343,-56.79233333333343
7405,95.23133333333334,80.27433333333335,75.81733333333335,52.84833333333336,8.304333333333375,39.53733333333332,72.17233333333337,-50.67566666666664,-112.16466666666665,-119.63666666666666,-66.76666666666665,-74.94166666666666
4032,-143.54324999999994,-195.94924999999995,-168.69824999999992,-150.51224999999994,-132.61524999999995,-72.68624999999992,12.824750000000108,156.1277500000001,178.97175000000004,181.06375000000003,168.92975000000013,166.08675000000005
6953,-42.05516666666665,-15.990166666666653,35.78883333333334,-22.447166666666675,-14.462166666666661,27.419833333333344,-9.480166666666662,-33.22616666666667,26.502833333333342,5.624833333333328,-42.88716666666667,85.21183333333335
6836,39.133333333333326,27.959333333333348,-96.72066666666666,-67.00566666666666,-10.300666666666643,-30.884666666666647,-81.13366666666664,-0.778666666666652,52.17233333333337,-3.4536666666666633,55.012333333333345,116.00033333333334
3933,-82.50816666666668,-167.63616666666667,-95.38216666666665,-104.31116666666668,-110.50916666666666,-180.03316666666666,-135.6111666666667,-90.01016666666669,35.22083333333336,188.32283333333334,326.9118333333333,415.5458333333333
169,-38.241750000000025,-116.18075000000002,-70.91775000000004,-45.396750000000026,-132.83775000000003,-45.59175000000002,-17.293750000000017,-26.92375000000004,55.998249999999985,122.89925,151.65724999999998,162.82924999999994
222,-164.30991666666668,-29.235916666666697,28.69808333333333,52.7930833333333,65.4950833333333,34.78908333333328,72.8170833333333,39.98208333333332,43.526083333333304,-50.77691666666669,0.3940833333332989,-94.1719166666667
6978,116.1455,132.31550000000001,-53.5745,-81.30350000000001,-1.6485000000000127,-2.282499999999999,-68.88350000000003,-23.033500000000004,-3.5515000000000043,-47.82650000000001,-16.130500000000012,49.773499999999984
3211,51.62766666666664,-5.743333333333339,-41.85133333333334,6.003666666666675,1.9666666666666401,-0.46433333333334303,-58.06433333333331,-26.93033333333335,-6.765333333333331,21.678666666666686,-15.946333333333314,74.48866666666669
2435,44.25916666666666,42.98516666666666,51.49616666666665,48.175166666666655,49.85616666666667,10.657166666666654,1.381166666666644,-1.6068333333333555,-31.659833333333353,-65.30483333333335,-70.24683333333334,-79.99183333333335
7243,220.23141666666666,-29.604583333333352,-73.28958333333335,-17.867583333333357,5.3534166666666465,-0.9805833333333567,-69.77558333333334,6.200416666666655,5.970416666666637,-51.837583333333356,-11.486583333333357,17.08641666666665
6355,115.05224999999996,112.87524999999994,102.98924999999997,98.13824999999997,104.40924999999999,97.75524999999999,-43.96975000000003,-226.75175000000004,-153.97475000000003,-73.93875000000003,-52.56675000000001,-80.01775000000004
2903,23.93991666666666,-7.09408333333333,-6.456083333333325,-5.453083333333325,-7.07108333333332,-8.70808333333332,-7.08208333333333,-5.5420833333333235,-7.352083333333326,-3.811083333333329,9.200916666666672,25.428916666666666
6192,-83.59408333333334,-88.42708333333334,-41.715083333333325,-31.84308333333334,-36.844083333333344,6.022916666666674,36.98591666666664,48.00991666666664,48.08191666666664,57.51191666666665,44.93791666666664,40.87291666666664
3129,-24.803083333333348,9.315916666666567,24.173916666666628,48.4779166666666,121.91491666666661,93.88891666666666,94.08891666666659,55.02491666666663,-12.55608333333339,-88.86508333333342,-119.03208333333339,-201.62908333333337
7393,-136.31591666666665,-87.48691666666664,-115.22991666666664,-131.92591666666667,-28.92491666666666,-20.28991666666667,-47.494916666666654,87.28608333333335,157.52808333333337,95.99108333333334,93.08708333333334,133.77608333333336
4088,-60.87266666666659,-24.681666666666615,27.342333333333386,33.99133333333339,48.10333333333347,65.13833333333343,-28.056666666666615,64.7693333333334,29.88733333333346,5.07433333333347,-24.75966666666659,-135.93566666666658
3425,68.29391666666663,-15.970083333333378,41.52691666666664,22.426916666666614,12.701916666666591,4.339916666666625,-70.17508333333342,1.3069166666666092,-5.833083333333377,0.5709166666666192,-9.350083333333373,-49.839083333333406
526,122.15475,98.29274999999998,-0.9312499999999773,-88.22025,-29.78524999999999,-9.14624999999998,-8.286249999999995,-78.06324999999998,-24.839249999999993,-2.605249999999984,-6.618249999999989,28.047750000000008
4264,132.02866666666665,71.65166666666664,0.13866666666660876,-11.259333333333359,1.3676666666666506,9.612666666666655,-10.719333333333395,-63.04333333333335,-40.67833333333334,-13.914333333333389,-22.594333333333395,-52.590333333333376
2843,15.649000000000001,17.57899999999998,15.425999999999988,13.85499999999999,14.889999999999986,15.673000000000002,11.663999999999987,-9.269000000000005,-17.469000000000023,-25.307000000000016,-25.025000000000006,-27.665999999999997
3270,-56.6541666666667,17.0148333333334,4.223833333333346,21.171833333333325,71.8218333333333,0.8938333333333048,106.43283333333329,53.19483333333335,33.26183333333336,-11.33716666666669,-132.87316666666663,-107.15116666666665
7516,-62.80558333333332,-87.48258333333331,66.93241666666671,-4.221583333333285,-6.823583333333318,82.26141666666666,20.72941666666668,-41.73858333333331,57.361416666666685,9.226416666666694,-88.3615833333333,54.92241666666666
2526,-109.12233333333336,-32.23933333333332,-51.34433333333334,-50.63133333333337,-41.95333333333332,-16.34233333333333,-9.587333333333333,119.62066666666664,60.29466666666667,48.24666666666667,53.479666666666674,29.578666666666663
2722,-46.084833333333364,-34.87183333333337,-11.427833333333353,43.31116666666662,54.67416666666662,1.817166666666651,-8.693833333333373,-11.657833333333372,-3.12383333333338,6.132166666666649,4.5721666666666465,5.353166666666652
3222,-201.31658333333326,-121.1995833333333,-87.98458333333326,-15.67258333333325,49.328416666666726,38.3294166666667,54.52741666666668,64.07741666666675,75.88341666666668,29.439416666666716,77.54841666666675,37.03941666666674
3515,89.74374999999998,86.81975,110.07974999999999,88.94174999999996,54.685749999999985,26.553750000000036,33.57974999999999,-29.163250000000005,-134.72325,-112.91624999999999,-103.94625000000002,-109.65525000000002
2495,-25.361583333333314,-25.27758333333331,-23.36558333333332,-25.24958333333332,-24.720583333333323,-24.315583333333322,-25.626583333333315,-24.27658333333332,-0.9915833333333097,45.858416666666685,59.616416666666694,93.71041666666669
3391,-9.503583333333438,-1.9705833333334226,7.031416666666587,10.505416666666576,-41.19458333333341,24.024416666666582,23.1654166666666,22.621416666666562,18.16241666666656,24.713416666666603,-0.15758333333343444,-77.39758333333344
7621,0.8220000000000027,8.833000000000027,42.80500000000001,-45.24799999999999,15.853000000000009,29.12300000000002,-66.63699999999999,21.757000000000005,12.892000000000024,-58.23999999999998,30.943000000000012,7.097000000000008
842,-43.42424999999997,-45.83224999999996,-73.86024999999998,-105.01924999999997,-48.42024999999998,-19.817249999999973,-60.61424999999997,-26.625249999999966,60.44375000000002,146.09475000000003,103.58075000000002,113.49375000000003
1623,210.17350000000005,173.90249999999997,43.80250000000001,-27.571499999999958,65.86250000000001,63.75750000000005,6.190500000000043,-19.752499999999998,79.59950000000003,-153.72949999999997,-251.51249999999996,-190.72249999999997
5734,-62.000166666666644,4.2698333333333665,2.594833333333355,3.1458333333333712,-58.03316666666663,-4.75716666666662,20.40983333333338,28.092833333333374,26.912833333333367,-35.52116666666663,32.624833333333356,42.26083333333338
7417,-247.78849999999997,-166.7215,-163.95549999999997,-108.33949999999999,-4.555499999999995,52.12950000000001,63.81550000000004,107.67850000000004,119.1565,121.30850000000004,91.64550000000003,135.62650000000002
5189,-99.20058333333344,-69.89858333333342,22.03041666666661,5.438416666666626,-37.12958333333347,44.136416666666605,69.30641666666656,99.83541666666656,42.99041666666653,-24.22958333333338,-18.050583333333407,-35.228583333333404
5948,41.29899999999998,32.95999999999998,-89.85700000000003,-92.44400000000002,-46.17500000000001,-43.08800000000002,-45.70100000000002,-32.16300000000001,24.226999999999975,39.10999999999996,88.17500000000001,123.65699999999998
5692,-106.41483333333338,-85.3418333333334,-142.25183333333337,27.919166666666626,-32.29083333333341,53.23916666666656,6.684166666666613,64.16616666666658,82.07316666666662,47.32616666666655,34.92116666666658,49.97016666666656
875,-173.05916666666667,-183.0341666666667,-44.84316666666666,-66.84016666666668,90.39683333333335,116.57383333333337,182.34283333333337,229.66983333333337,92.70283333333327,-48.87216666666666,-144.5871666666667,-50.45016666666669
5355,-191.4983333333334,-135.15633333333335,-62.75133333333338,-18.766333333333364,31.161666666666633,10.890666666666675,65.20466666666664,31.73666666666668,72.95266666666657,15.781666666666638,141.0236666666666,39.42066666666665
2606,76.27733333333333,78.75133333333332,82.99433333333332,78.48533333333336,30.885333333333335,-21.120666666666637,52.595333333333315,-8.386666666666656,-69.45466666666664,-88.86366666666666,-98.75266666666667,-113.41066666666666
7520,-7.271083333333365,81.81391666666661,20.281916666666632,-42.18608333333336,56.91391666666664,8.778916666666646,-88.80908333333335,54.474916666666616,-4.906083333333356,-6.020083333333332,-6.645083333333332,-66.42608333333337
3052,-170.07758333333328,-49.31158333333332,-23.08358333333331,-48.4685833333333,30.33741666666674,21.09741666666673,-36.01858333333331,56.544416666666734,76.17641666666668,27.873416666666685,35.10141666666675,79.8294166666667
3952,344.36125000000004,338.29825000000005,227.35625000000005,-107.48874999999998,-117.84775000000002,-78.61975000000001,-79.92475000000002,-72.92575,-90.03674999999998,-94.24675000000002,-124.63574999999997,-144.28974999999997
6816,-83.54808333333332,-75.53708333333333,-33.267083333333346,-51.45608333333334,-46.45608333333334,27.520916666666693,69.05891666666665,12.139916666666664,14.63091666666665,121.01191666666668,63.524916666666655,-17.62308333333334
5285,-103.68866666666679,-170.0626666666667,-144.05466666666678,-22.943666666666786,99.4803333333333,63.1433333333332,168.27533333333326,223.96733333333327,138.6623333333332,52.941333333333205,-158.78066666666678,-146.93966666666677
3945,136.22016666666661,130.91616666666664,94.36116666666658,70.57116666666661,81.84416666666664,97.40716666666663,86.36616666666657,67.88816666666662,61.82516666666663,-49.116833333333375,-383.9618333333334,-394.32083333333344
7475,60.60341666666665,-4.251583333333372,89.09441666666663,34.815416666666636,-41.664583333333354,31.257416666666643,52.527416666666625,42.577416666666636,-24.263583333333372,-24.521583333333353,-139.00658333333337,-77.16758333333337
3126,-33.10833333333346,4.552666666666596,9.109666666666612,-68.14533333333338,-34.02633333333347,-19.168333333333408,5.135666666666566,78.57266666666658,50.546666666666624,50.746666666666556,11.682666666666591,-55.898333333333426
6791,-34.37091666666669,-81.94391666666667,-65.24291666666667,-33.37091666666669,-55.89091666666667,-28.358916666666687,54.73008333333331,51.8890833333333,61.24608333333333,62.13108333333332,84.0790833333333,-14.89691666666667
7675,-42.38024999999999,19.24675000000002,-4.7412499999999795,-52.09324999999998,14.63375000000002,-3.329250000000002,-61.84725,14.235749999999996,8.392750000000007,-39.99025,72.42374999999998,75.44875000000002
6539,91.55733333333342,86.81733333333341,44.24633333333338,49.433333333333394,44.41033333333337,19.495333333333406,57.124333333333425,64.84233333333339,-59.445666666666625,-58.530666666666605,-119.3336666666666,-220.61666666666662
1320,60.058833333333325,-34.24716666666666,-29.342166666666657,11.756833333333361,-10.258166666666625,-102.12816666666666,-93.66416666666666,-3.6721666666666692,-5.448166666666623,-42.43616666666665,42.37383333333338,207.00683333333336
2482,-21.738333333333372,17.533666666666647,18.898666666666628,20.16666666666663,24.893666666666633,28.645666666666642,15.45066666666662,7.4106666666666285,7.687666666666644,-3.8713333333333537,-43.010333333333364,-72.06733333333337
7685,-33.11450000000002,-30.089499999999987,-79.0155,31.292500000000018,16.5745,-42.607500000000016,139.5115,70.18849999999998,47.03649999999999,-12.635499999999979,-1.2135000000000105,-105.92750000000001
2267,23.667749999999984,28.71274999999997,31.616749999999968,43.064749999999975,36.64274999999998,26.597749999999962,23.453749999999985,0.1587499999999693,-17.05325000000002,-30.961250000000035,-80.75125000000003,-85.14925000000002
6352,196.05025,82.71625000000006,-5.085749999999962,61.69625000000002,59.51925,49.63325000000003,44.78225000000003,51.05325000000005,44.39925000000005,-97.32574999999997,-280.10775,-207.33074999999997
2708,114.51233333333334,108.5413333333334,77.22333333333336,38.32133333333337,32.72433333333336,31.155333333333374,29.66433333333336,-86.44366666666663,-85.63466666666663,-88.34566666666663,-85.74066666666663,-85.97766666666664
